district_id,state,district_num,geoid,party_control,rep_name,rep_party,first_elected,tenure_years,pvi,cook_rating,baseline_win_prob_r,incumbent_running,is_open_seat,mode,fec_raised_r_2024,fec_spent_r_2024,fec_raised_d_2024,fec_spent_d_2024,fec_outside_2024,fec_raised_r_2022,fec_spent_r_2022,fec_raised_d_2022,fec_spent_d_2022,fec_raised_r_2026,fec_spent_r_2026,fec_raised_d_2026,fec_spent_d_2026,hist_cost_to_compete,incremental_cost,pop_total,vap,median_income,pct_white,pct_black,pct_hispanic,pct_asian,pct_ba_plus,pct_urban,civic_election_id,civic_candidates_json,notes,data_source_flags
NH-01,NH,1,3301,D,Ashley Young,D,2005,21.0,-5.7,Lean D,,True,False,attack,5406168.0,5177207.0,6234576.0,5892974.0,3370076.0,3492026.0,3349097.0,5113929.0,3977108.0,871445.0,834496.0,2345287.0,969057.0,5182459.0,,797032,614327,99547.0,0.6341,0.1614,0.1254,0.0791,0.2627,0.8431,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Ashley Young"", ""party"": ""D""}, {""name"": ""Ashley Hernandez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NH-02,NH,2,3302,D,Paul Allen,D,2010,16.0,2.6,Tilt R,,True,False,attack,7688046.0,6160336.0,12461282.0,10432010.0,12396413.0,7270653.0,6612090.0,7802102.0,7370812.0,2815669.0,935727.0,5422551.0,2494380.0,9844962.0,,690502,503557,50669.0,0.7097,0.1807,0.049,0.0607,0.5572,0.4202,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Paul Allen"", ""party"": ""D""}, {""name"": ""Thomas Lee"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-01,NJ,1,3401,D,Kimberly King,D,2005,21.0,-4.2,Lean D,,True,False,attack,8213690.0,7206990.0,10145193.0,8351815.0,7773644.0,5729542.0,5166015.0,10166352.0,9899443.0,2729235.0,2007958.0,3867507.0,1473756.0,8558911.0,,721618,545122,96719.0,0.7476,0.0596,0.1306,0.0622,0.4098,0.5264,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Kimberly King"", ""party"": ""D""}, {""name"": ""Anthony Hernandez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-02,NJ,2,3402,D,Andrew Wright,D,2016,10.0,0.4,Toss-up,,True,False,attack,11584233.0,9451144.0,11665622.0,9326071.0,13906557.0,10965502.0,9603695.0,10520179.0,9922055.0,4430921.0,2259321.0,2968930.0,3355263.0,12075975.0,,714144,538289,71645.0,0.7122,0.1406,0.0828,0.0644,0.3121,0.9324,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Andrew Wright"", ""party"": ""D""}, {""name"": ""John Lee"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-03,NJ,3,3403,D,Emily Scott,D,2019,7.0,2.4,Tilt R,,True,False,attack,2430065.0,2364985.0,3695763.0,3577992.0,1686838.0,2364865.0,1789645.0,3075061.0,2539277.0,1053171.0,165099.0,1086130.0,515228.0,3010232.0,,769673,555495,81580.0,0.7568,0.1168,0.0665,0.0599,0.3057,0.7389,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Emily Scott"", ""party"": ""D""}, {""name"": ""Mary Young"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-04,NJ,4,3404,R,Joshua Torres,R,2005,21.0,4.4,Lean R,,True,False,defend,9580270.0,8306818.0,7566790.0,6305406.0,12627013.0,7584937.0,5934661.0,7021535.0,5929783.0,4783903.0,3067068.0,4102357.0,2386976.0,7945948.0,,759614,591289,90565.0,0.7404,0.1809,0.046,0.0327,0.4974,0.8402,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Joshua Torres"", ""party"": ""R""}, {""name"": ""Kenneth King"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-05,NJ,5,3405,R,Donna Nguyen,R,2016,10.0,6.9,Likely R,,True,False,defend,6812243.0,5445764.0,4819209.0,4304786.0,1665244.0,6967373.0,5806765.0,3358438.0,3050180.0,2421537.0,1561259.0,1206551.0,1589445.0,4982914.0,,774710,572122,82222.0,0.7995,0.0216,0.1181,0.0608,0.12,0.7739,,"{""office"": ""U.S. Representative, District 05"", ""candidates"": [{""name"": ""Donna Nguyen"", ""party"": ""R""}, {""name"": ""Steven Martinez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-06,NJ,6,3406,D,Kenneth Hill,D,2024,2.0,-7.3,Likely D,,False,False,attack,6833855.0,5262585.0,6306553.0,4792040.0,5068078.0,6962603.0,5462200.0,5921425.0,5156012.0,1063645.0,1940670.0,3215157.0,1902465.0,5555764.0,,775187,586040,70922.0,0.803,0.0378,0.081,0.0781,0.4675,0.3184,,"{""office"": ""U.S. Representative, District 06"", ""candidates"": [{""name"": ""Kenneth Hill"", ""party"": ""D""}, {""name"": ""Nancy King"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-07,NJ,7,3407,R,Michelle Flores,R,2018,8.0,12.2,Solid R,,True,False,safe,8773448.0,7048734.0,6885791.0,6672171.0,3233768.0,8634464.0,8258676.0,4826901.0,3928873.0,1407182.0,2480223.0,2967439.0,1471132.0,5546503.0,,741785,604180,55828.0,0.5704,0.1338,0.2219,0.074,0.4931,0.2683,,"{""office"": ""U.S. Representative, District 07"", ""candidates"": [{""name"": ""Michelle Flores"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-08,NJ,8,3408,R,James Smith,R,2005,21.0,0.7,Toss-up,,True,False,defend,5864793.0,5195995.0,5072120.0,4229701.0,6043693.0,5758994.0,4742218.0,4843548.0,3633878.0,2911509.0,1048820.0,1759191.0,380664.0,5634698.0,,777993,585908,64223.0,0.7524,0.0555,0.1613,0.0308,0.5683,0.8058,,"{""office"": ""U.S. Representative, District 08"", ""candidates"": [{""name"": ""James Smith"", ""party"": ""R""}, {""name"": ""Andrew White"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-09,NJ,9,3409,D,Mary Johnson,D,2022,4.0,3.0,Tilt R,,True,False,attack,8378621.0,6733051.0,13325879.0,11662078.0,11609145.0,9124312.0,8814574.0,11657570.0,9163049.0,1684093.0,1456900.0,2668434.0,4585817.0,10483273.0,,749511,591527,52175.0,0.6603,0.1495,0.1117,0.0785,0.1951,0.8133,,"{""office"": ""U.S. Representative, District 09"", ""candidates"": [{""name"": ""Mary Johnson"", ""party"": ""D""}, {""name"": ""Patricia Sanchez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-10,NJ,10,3410,D,Robert Williams,D,2011,15.0,-8.3,Likely D,,True,False,attack,7711637.0,5899190.0,8055489.0,6531759.0,9054609.0,5562125.0,4228654.0,8774260.0,8314161.0,1395660.0,1609412.0,2665142.0,2654013.0,6445601.0,,748386,612858,71925.0,0.7844,0.1253,0.074,0.0163,0.2624,0.2583,,"{""office"": ""U.S. Representative, District 10"", ""candidates"": [{""name"": ""Robert Williams"", ""party"": ""D""}, {""name"": ""Jennifer Wilson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-11,NJ,11,3411,D,Patricia Brown,D,2014,12.0,-0.4,Toss-up,,True,False,attack,5528825.0,4395063.0,6552710.0,6337621.0,3735737.0,4982010.0,4217053.0,4901154.0,4463276.0,2175670.0,1006445.0,2685935.0,2102427.0,6275149.0,,693396,517285,57060.0,0.6047,0.1477,0.2272,0.0204,0.12,0.5871,,"{""office"": ""U.S. Representative, District 11"", ""candidates"": [{""name"": ""Patricia Brown"", ""party"": ""D""}, {""name"": ""Donna Lewis"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NJ-12,NJ,12,3412,D,John Jones,D,2005,21.0,-0.3,Toss-up,,True,False,attack,8517180.0,8295186.0,10828363.0,10291398.0,5104118.0,6214526.0,5005628.0,8031285.0,6660329.0,2611417.0,1838847.0,2631347.0,1263708.0,10075159.0,,695744,524452,64889.0,0.7042,0.1172,0.1498,0.0288,0.12,0.4734,,"{""office"": ""U.S. Representative, District 12"", ""candidates"": [{""name"": ""John Jones"", ""party"": ""D""}, {""name"": ""Elizabeth Harris"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NM-01,NM,1,3501,D,Jennifer Garcia,D,2022,4.0,-2.4,Tilt D,,False,False,attack,6611859.0,5527486.0,7763786.0,6560738.0,5995853.0,5925146.0,5536369.0,6753120.0,6103106.0,3239956.0,556660.0,4035904.0,2493546.0,7064192.0,,716314,521154,74633.0,0.2817,0.1267,0.5388,0.0528,0.3113,0.7357,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Jennifer Garcia"", ""party"": ""D""}, {""name"": ""John Nguyen"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NM-02,NM,2,3502,D,Michael Miller,D,2010,16.0,-0.3,Toss-up,,True,False,attack,9883517.0,8354687.0,14681199.0,13752649.0,7675479.0,7413875.0,6896623.0,11529304.0,9516653.0,5123145.0,1288712.0,3009964.0,3808729.0,12793304.0,,692856,526415,92785.0,0.4727,0.1278,0.3185,0.081,0.3906,0.9172,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Michael Miller"", ""party"": ""D""}, {""name"": ""Michael Thompson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NM-03,NM,3,3503,R,Linda Davis,R,2016,10.0,-0.6,Toss-up,,True,False,defend,11567030.0,9725225.0,6518055.0,5096009.0,10193877.0,12292237.0,11575273.0,5605688.0,5091072.0,2662703.0,3239398.0,1628211.0,1811019.0,9342755.0,,810103,637423,54417.0,0.5388,0.032,0.3455,0.0837,0.4521,0.6275,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Linda Davis"", ""party"": ""R""}, {""name"": ""Mary Williams"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NV-01,NV,1,3201,D,David Rodriguez,D,2019,7.0,-7.6,Likely D,,True,False,attack,8277341.0,6956849.0,11911745.0,10315115.0,2144594.0,8832384.0,6964909.0,8306110.0,6995848.0,4270906.0,1281394.0,2976949.0,3250223.0,8451151.0,,797576,632574,56365.0,0.5353,0.1063,0.3356,0.0228,0.3129,0.9478,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""David Rodriguez"", ""party"": ""D""}, {""name"": ""Robert White"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NV-02,NV,2,3202,R,Elizabeth Martinez,R,2013,13.0,5.4,Lean R,,True,False,defend,7084395.0,5363957.0,4663638.0,3828428.0,2200784.0,4259167.0,3730468.0,3601486.0,3462149.0,3528985.0,1004204.0,1499075.0,284308.0,5279566.0,,779459,616146,40923.0,0.5475,0.0589,0.3481,0.0454,0.4055,0.9175,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Elizabeth Martinez"", ""party"": ""R""}, {""name"": ""Barbara Gonzalez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NV-03,NV,3,3203,R,OPEN SEAT,,,0.0,7.4,Likely R,,False,True,defend,11625263.0,10233724.0,6937864.0,6275457.0,4290015.0,11040330.0,10392880.0,6133143.0,5320203.0,4659381.0,1072568.0,1104952.0,452519.0,7822502.0,,775068,594915,83605.0,0.5884,0.1295,0.2656,0.0165,0.3979,0.3216,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Paul Martin"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NV-04,NV,4,3204,R,William Hernandez,R,2007,19.0,3.1,Tilt R,,True,False,defend,9294874.0,7411465.0,6870439.0,5793236.0,6792776.0,6113802.0,5395938.0,7198644.0,6596311.0,4503941.0,1605616.0,2192954.0,1367270.0,7785215.0,,693168,510989,111361.0,0.3166,0.103,0.5422,0.0381,0.4493,0.9331,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""William Hernandez"", ""party"": ""R""}, {""name"": ""Michael Taylor"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-01,NY,1,3601,D,Barbara Lopez,D,2015,11.0,-10.1,Solid D,,True,False,attack,4743011.0,4467389.0,5331636.0,5142124.0,3559347.0,3864087.0,3066010.0,4707666.0,4302300.0,2381286.0,1206172.0,2262217.0,1066587.0,3864635.0,,700408,534758,60640.0,0.7131,0.1395,0.1214,0.026,0.3396,0.3499,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Barbara Lopez"", ""party"": ""D""}, {""name"": ""Mark Ramirez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-02,NY,2,3602,D,Richard Gonzalez,D,2016,10.0,-8.6,Likely D,,True,False,attack,8449535.0,7820101.0,8933222.0,8310788.0,4260506.0,5464864.0,5102438.0,6611202.0,6383991.0,1849337.0,2359456.0,2439813.0,1308252.0,7033063.0,,692000,543622,82372.0,0.538,0.0802,0.2291,0.1526,0.1573,0.4089,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Richard Gonzalez"", ""party"": ""D""}, {""name"": ""Kimberly Moore"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-03,NY,3,3603,D,OPEN SEAT,,,0.0,-4.1,Lean D,,False,True,attack,5922562.0,5591181.0,6035438.0,5433382.0,4644605.0,5899623.0,4953535.0,6463660.0,5595725.0,2126149.0,937243.0,1987152.0,1753666.0,5591561.0,,773886,564235,95610.0,0.7002,0.1803,0.0606,0.0589,0.2957,0.8451,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Matthew Clark"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-04,NY,4,3604,D,Susan Wilson,D,2014,12.0,-10.8,Solid D,,True,False,attack,3789682.0,3369695.0,6045020.0,5266132.0,1131043.0,2310222.0,2218495.0,4153687.0,3647071.0,577688.0,210272.0,2787075.0,595924.0,3676212.0,,793165,636669,85041.0,0.4699,0.1557,0.1458,0.2287,0.4209,0.6335,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Susan Wilson"", ""party"": ""D""}, {""name"": ""James Scott"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-05,NY,5,3605,D,Joseph Anderson,D,2009,17.0,-1.1,Toss-up,,True,False,attack,8818064.0,7915732.0,12612462.0,9569637.0,4940969.0,7498145.0,7231393.0,13621605.0,12532205.0,2136344.0,735558.0,6679153.0,1055112.0,10920996.0,,813021,617410,80633.0,0.6257,0.178,0.1445,0.0518,0.12,0.8616,,"{""office"": ""U.S. Representative, District 05"", ""candidates"": [{""name"": ""Joseph Anderson"", ""party"": ""D""}, {""name"": ""Sandra Hernandez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-06,NY,6,3606,D,Jessica Thomas,D,2010,16.0,-10.7,Solid D,,True,False,attack,6303334.0,5169261.0,8722928.0,7031390.0,6009845.0,6132941.0,4948146.0,7637273.0,6457815.0,1873156.0,2013402.0,2896835.0,2253068.0,5637853.0,,730837,580547,46319.0,0.529,0.1259,0.1671,0.178,0.3486,0.9001,,"{""office"": ""U.S. Representative, District 06"", ""candidates"": [{""name"": ""Jessica Thomas"", ""party"": ""D""}, {""name"": ""Joshua Wright"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-07,NY,7,3607,D,Thomas Taylor,D,2023,3.0,-8.1,Likely D,,False,False,attack,5274620.0,4592345.0,5839984.0,4438449.0,4737362.0,3224316.0,2756780.0,4263227.0,3272910.0,2421743.0,1308350.0,2393080.0,1039951.0,4574771.0,,794325,621299,72498.0,0.7151,0.1197,0.0631,0.1021,0.5508,0.15,,"{""office"": ""U.S. Representative, District 07"", ""candidates"": [{""name"": ""Thomas Taylor"", ""party"": ""D""}, {""name"": ""Kenneth Sanchez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-08,NY,8,3608,D,Sarah Moore,D,2008,18.0,-6.1,Likely D,,True,False,attack,9214815.0,8895081.0,10835401.0,9624453.0,3501643.0,6553406.0,5939320.0,10538561.0,8735506.0,1563893.0,1296539.0,5550261.0,1878228.0,8814075.0,,728864,543753,42059.0,0.6913,0.0475,0.0646,0.1965,0.4411,0.4807,,"{""office"": ""U.S. Representative, District 08"", ""candidates"": [{""name"": ""Sarah Moore"", ""party"": ""D""}, {""name"": ""Andrew Robinson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-09,NY,9,3609,R,OPEN SEAT,,,0.0,-0.5,Toss-up,,False,True,defend,8721275.0,8444093.0,7925131.0,7729576.0,3276824.0,6367913.0,5279500.0,6309922.0,5034267.0,1959809.0,1720655.0,2976131.0,1408261.0,8622838.0,,691439,498836,89586.0,0.7022,0.1856,0.0875,0.0247,0.3093,0.1836,,"{""office"": ""U.S. Representative, District 09"", ""candidates"": [{""name"": ""Lisa Gonzalez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-10,NY,10,3610,D,Christopher Jackson,D,2010,16.0,-12.2,Solid D,,False,False,safe,4907627.0,4557623.0,8127505.0,7713562.0,1851604.0,4065669.0,3168413.0,7675673.0,7135696.0,1239762.0,292391.0,3901897.0,1640109.0,4617044.0,,728189,589050,72284.0,0.6232,0.0784,0.0441,0.2544,0.3873,0.6567,,"{""office"": ""U.S. Representative, District 10"", ""candidates"": [{""name"": ""Christopher Jackson"", ""party"": ""D""}, {""name"": ""Nancy Thomas"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-11,NY,11,3611,R,Karen Martin,R,2016,10.0,0.2,Toss-up,,True,False,defend,4845472.0,3638498.0,3437514.0,2599283.0,2100762.0,3180765.0,2426631.0,2537414.0,2213155.0,803626.0,1409033.0,1193453.0,922582.0,4325375.0,,719049,532815,75775.0,0.6888,0.0992,0.098,0.114,0.2296,0.3092,,"{""office"": ""U.S. Representative, District 11"", ""candidates"": [{""name"": ""Karen Martin"", ""party"": ""R""}, {""name"": ""Lisa Brown"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-12,NY,12,3612,D,Daniel Lee,D,2019,7.0,-10.0,Solid D,,False,False,attack,6690948.0,5891299.0,7802422.0,6572300.0,5516796.0,5229773.0,4952681.0,5552804.0,5159172.0,2463284.0,1785200.0,2462178.0,2237016.0,5579948.0,,692714,524965,85165.0,0.6421,0.1499,0.128,0.0799,0.3547,0.8166,,"{""office"": ""U.S. Representative, District 12"", ""candidates"": [{""name"": ""Daniel Lee"", ""party"": ""D""}, {""name"": ""Lisa Robinson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-13,NY,13,3613,R,Lisa Perez,R,2019,7.0,7.5,Likely R,,True,False,defend,4279236.0,3874530.0,3652380.0,2890172.0,2460520.0,2980559.0,2782526.0,3278996.0,3112631.0,1048131.0,979040.0,777375.0,1232616.0,3331279.0,,691796,516766,91862.0,0.623,0.0899,0.1678,0.1192,0.266,0.878,,"{""office"": ""U.S. Representative, District 13"", ""candidates"": [{""name"": ""Lisa Perez"", ""party"": ""R""}, {""name"": ""John Martin"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-14,NY,14,3614,D,Matthew Thompson,D,2019,7.0,-9.7,Likely D,,True,False,attack,5600530.0,5207618.0,6346061.0,5562084.0,874693.0,5653270.0,5265233.0,6616946.0,6346827.0,2812428.0,1662826.0,3470576.0,1433706.0,4649613.0,,720408,542524,57170.0,0.5447,0.1151,0.1802,0.16,0.3294,0.6652,,"{""office"": ""U.S. Representative, District 14"", ""candidates"": [{""name"": ""Matthew Thompson"", ""party"": ""D""}, {""name"": ""Andrew Hill"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-15,NY,15,3615,D,Nancy White,D,2008,18.0,-20.7,Solid D,,True,False,safe,2875957.0,2415013.0,3699603.0,2844145.0,543176.0,3014406.0,2767754.0,2930437.0,2315229.0,1230261.0,298278.0,758265.0,348536.0,1546572.0,,701531,550003,95563.0,0.4116,0.1716,0.1817,0.2351,0.2975,0.6223,,"{""office"": ""U.S. Representative, District 15"", ""candidates"": [{""name"": ""Nancy White"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-16,NY,16,3616,D,Anthony Harris,D,2012,14.0,-4.7,Lean D,,True,False,attack,8278779.0,6337714.0,11564716.0,9931607.0,2421841.0,9009474.0,7598854.0,9199499.0,7753426.0,3388844.0,1778581.0,5781224.0,634701.0,9112133.0,,714967,524456,98456.0,0.6707,0.116,0.1548,0.0585,0.3236,0.3442,,"{""office"": ""U.S. Representative, District 16"", ""candidates"": [{""name"": ""Anthony Harris"", ""party"": ""D""}, {""name"": ""Jennifer Taylor"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
NY-17,NY,17,3617,D,OPEN SEAT,,,0.0,-11.9,Solid D,,False,True,attack,3762115.0,3472270.0,4548658.0,3667526.0,1432926.0,2580805.0,2006686.0,3845400.0,3095335.0,1019969.0,548633.0,1000777.0,484949.0,2978581.0,,767474,607985,83653.0,0.6363,0.1279,0.219,0.0168,0.2808,0.311,,"{""office"": ""U.S. Representative, District 17"", ""candidates"": [{""name"": ""Patricia Lewis"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
